Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
53,87017.92,7397.493333333333,2,4,5,2,0,9,11.5,6.0,Good,64.67,34.044766595712254,209,No,107.89114680835056,483.1883125584643,Low_spent_Small_value_payments,438.66987396651854
39,58528.3,4661.358333333334,4,5,6,2,7,14,18.13,3.0,Standard,1473.38,28.572759461935878,254,Yes,65.45196537741583,169.8768476475391,High_spent_Medium_value_payments,480.8070203083785
36,34204.39,2792.3658333333333,8,4,19,4,23,10,19.31,3.0,Standard,1131.43,31.94241712920836,269,Yes,108.58216277921964,311.18569274837233,Low_spent_Small_value_payments,149.4687278057414
25,17868.11,1510.009166666667,9,6,15,7,28,23,2.06,13.0,Bad,2443.14,35.650900406788466,94,Yes,63.86719414706626,114.40974236894272,Low_spent_Medium_value_payments,252.7239801506577
19,16279.715,1647.642916666667,4,3,2,2,16,1,9.34,8.0,Good,501.96,26.60973378048475,280,No,26.7909872769233,45.87743005334031,High_spent_Small_value_payments,352.09587433640314
38,89446.38,7278.865000000002,4,5,4,3,11,5,11.76,7.0,Good,123.7,36.73341382487227,337,No,198.4713662474325,93.19831287968606,High_spent_Large_value_payments,676.2168208728815
33,19741.36,1543.1133333333337,4,5,15,6,17,8,11.46,10.0,Standard,1250.19,36.89021926447087,117,Yes,87.43157793942932,74.43460771566839,Low_spent_Small_value_payments,282.4451476782356
33,19741.36,1543.1133333333337,4,5,15,6,18,8,5.460000000000001,10.0,Standard,1250.19,24.77096676116291,119,Yes,87.43157793942932,185.66146616741497,Low_spent_Small_value_payments,171.21828922648902
32,165798.2,14104.516666666668,2,5,5,1,14,12,3.71,5.0,Good,1022.71,43.04406324408811,185,No,117.17625537447564,405.05168077636125,High_spent_Medium_value_payments,1138.22373051583
36,21863.8,1895.983333333333,7,3,14,2,7,15,10.68,2.0,Standard,1377.13,27.82372208447976,309,Yes,26.05413693394768,114.85341155905438,High_spent_Small_value_payments,308.69078484033133
25,24497.42,1840.4516666666664,4,3,14,1,6,14,15.41,8.0,Standard,946.84,23.473324591104216,170,Yes,15.448183476047149,62.04498464247254,High_spent_Medium_value_payments,356.55199854814697
28,28942.36,2670.863333333333,5,4,3,4,7,2,7.41,4.0,Good,626.5,38.29462976934726,277,No,87.1698091721312,109.47297500079152,High_spent_Medium_value_payments,320.4435491604106
29,30063.42,2509.285,10,9,27,4,49,10,16.65,11.0,Standard,2627.81,30.57084178747448,150,Yes,86.62870491967884,111.7058365345298,Low_spent_Large_value_payments,322.59395854579134
40,29367.88,2094.1634016759303,4,6,6,2,23,8,16.15,4.0,Standard,1392.93,38.452333190965135,194,Yes,179.80536919512258,24.09463472537152,High_spent_Medium_value_payments,426.1922610702424
40,29367.88,2094.1634016759303,4,6,6,2,23,5,19.15,4.0,Standard,1392.93,34.040484233962346,196,Yes,179.80536919512258,14.708947373463364,High_spent_Large_value_payments,425.57794842215066
45,41771.02,3293.918333333333,6,10,17,7,37,20,24.16,13.0,Bad,3524.73,26.563461165912805,90,Yes,127.61760886275988,219.854384791348,Low_spent_Small_value_payments,271.9198396792255
45,41771.02,3293.918333333333,6,10,17,7,39,20,24.16,13.0,Bad,3524.73,32.112226928767285,91,Yes,127.61760886275988,58.2796866296191,High_spent_Small_value_payments,403.4945378409544
55,20257.28,1775.3795573553812,4,5,16,1,20,13,14.39,6.0,Standard,966.07,30.786951602010568,270,Yes,151.503610604601,76.71750547054947,Low_spent_Large_value_payments,374.1166599028016
39,18221.965,1171.5669068439818,3,7,17,3,15,12,12.25,1.0,Standard,1218.29,39.9675446378716,195,Yes,101.64546847555592,66.84730175920662,High_spent_Small_value_payments,292.18711458792245
26,8927.89,461.9908333333333,9,9,30,5,17,17,5.7,17.0,Bad,4667.75,25.818636273060587,48,Yes,30.61297277949084,14.72365764230526,High_spent_Small_value_payments,260.8624529115372
26,8927.89,461.9908333333333,9,9,30,5,12,17,4.7,17.0,Bad,4667.75,32.470967535585544,49,Yes,30.61297277949084,46.65275429775291,Low_spent_Medium_value_payments,248.9333562560896
27,8927.89,461.9908333333333,9,9,30,5,17,17,5.7,17.0,Bad,4667.75,36.770702473620965,410,Yes,30.61297277949084,46.59782243518809,Low_spent_Small_value_payments,258.9882881186544
52,18802172.0,12014.94,8,6,3,2,15,13,8.3,4.0,Good,996.96,38.75861938890264,280,No,225.7255709866269,614.1775941034706,Low_spent_Large_value_payments,631.5908349099027
42,18170.075,1785.1729166666669,3,2,5,3,1,7,2.16,4.0,Good,836.95,38.95028185670851,201,No,43.728461856715526,39.51584311437888,High_spent_Large_value_payments,335.27298669557234
43,18170.075,1785.1729166666669,3,2,5,3,3,7,2.16,4.0,Good,836.95,24.540630800538864,202,No,43.728461856715526,16.12990343655335,High_spent_Large_value_payments,358.65892637339783
43,18170.075,1785.1729166666669,3,2,5,3,3,7,8.16,9.0,Good,836.95,27.032659301709103,203,No,43.728461856715526,132.73906407229254,Low_spent_Small_value_payments,292.0497657376586
26,10120.28,645.3566666666667,6,5,33,5,20,20,16.97,12.0,Bad,1616.5,30.568598433564176,169,Yes,21.903855500746342,68.96313445824808,Low_spent_Small_value_payments,263.66867670767226
50,60744.86,5261.071666666667,4,4,5,4,8,11,3.4,3.0,Good,1437.95,28.781149430972576,264,No,128.62667929477217,297.40530167629777,Low_spent_Medium_value_payments,380.0751856955969
50,60744.86,5261.071666666667,4,4,5,4,8,11,3.4,3.0,Good,1437.95,40.58490590818632,266,No,128.62667929477217,321.6391761701117,High_spent_Small_value_payments,335.8413112017828
21,54025.95,4426.1625,6,3,29,4,16,18,20.19,14.0,Standard,2331.61,29.5316629364762,207,Yes,114.63203411485276,165.97819971827138,High_spent_Medium_value_payments,412.00601616687584
38,17172.14,1381.0116666666663,5,6,15,3,22,16,25.21,7.0,Standard,2334.98,37.11036129550085,104,Yes,24.95699192158311,175.86864460941777,Low_spent_Small_value_payments,227.2755301356658
38,17172.14,1381.0116666666663,5,6,15,3,22,16,15.21,7.0,Standard,2334.98,35.199421926976164,107,Yes,24.95699192158311,125.37070179265876,Low_spent_Small_value_payments,277.7734729524248
31,9970.16,620.8539087177307,7,6,23,8,33,27,19.84,10.0,Bad,2663.53,23.40852081651453,90,Yes,46.99372168128107,38.88565380311693,Low_spent_Small_value_payments,271.69804913120464
31,9970.16,620.8539087177307,7,6,23,8,33,22,19.84,10.0,Bad,2663.53,23.05688948359621,91,Yes,46.99372168128107,31.49110290134852,Low_spent_Small_value_payments,279.092600032973
20,39448.67,3400.3891666666664,1,5,9,1,5,3,10.82,8.0,Good,544.19,30.11527544708032,231,No,22.764457417336807,96.82975220342044,High_spent_Medium_value_payments,470.44470704590935
56,14230.995,1381.91625,3,3,10,4,10,8,7.64,3.0,Good,626.64,25.393457665679325,335,No,44.913080068525616,38.27829828796233,High_spent_Small_value_payments,315.00024664351207
22,36568.05,3011.3375,4,7,12,4,10,14,2.83,0.0,Standard,1417.22,30.22453229289798,306,Yes,72.58745421757796,314.20154480762994,Low_spent_Small_value_payments,204.3447509747921
22,36568.05,3011.3375,4,7,12,4,9,14,5.83,0.0,Standard,1417.22,40.67406995577547,309,Yes,72.58745421757796,107.24190810744872,High_spent_Medium_value_payments,371.3043876749734
35,95111.1,7724.925,5,2,12,1,4,2,11.65,5.0,Good,467.35,34.90376307243083,211,No,75.39015602137195,247.8977118777781,Low_spent_Medium_value_payments,729.2046321008501
41,71297.02,6028.418333333334,3,4,4,4,8,3,11.5,7.0,Good,383.01,31.00032644413521,314,No,168.12092579336306,74.53472006518085,High_spent_Large_value_payments,600.1861874747893
41,71297.02,6028.418333333334,3,4,4,4,6,3,11.5,7.0,Good,383.01,27.88632675372325,315,No,168.12092579336306,121.81112247148712,High_spent_Large_value_payments,552.9097850684832
41,71297.02,6028.418333333334,3,4,4,4,6,3,11.5,7.0,Good,383.01,30.959962856093583,316,No,168.12092579336306,509.6217153553253,Low_spent_Small_value_payments,215.09919218464503
43,30564.96,2263.08,7,6,9,1,11,8,0.62,0.0,Standard,1142.05,37.392237873182495,244,No,13.607219556636853,72.7192090724033,Low_spent_Large_value_payments,409.9815713709598
44,30564.96,2263.08,7,6,9,1,10,8,0.62,0.0,Standard,1142.05,27.951298245496893,245,No,13.607219556636853,30.064505893939327,High_spent_Large_value_payments,422.63627454942383
44,30564.96,2263.08,7,6,9,1,10,8,0.62,0.0,Standard,1142.05,37.51657076405638,246,No,13.607219556636853,119.52992898959386,Low_spent_Small_value_payments,383.1708514537693
53,32504.22,2643.685,4,7,3,1,14,9,10.1,5.0,Good,315.39,38.1254880119806,269,No,19.042218115289067,135.9775191762048,Low_spent_Large_value_payments,379.3487627085061
30,36456.72,3163.06,8,10,31,2,42,6,10.91,10.0,Standard,1751.18,32.71003719844755,176,Yes,51.6465611878399,125.3027728217868,Low_spent_Small_value_payments,429.35666599037336
51,131080.8,11015.4,5,7,10,2,8,18,6.28,4.0,Standard,161.29,35.02533156496964,236,No,136.0498221961801,387.1548769721752,High_spent_Medium_value_payments,828.3353008316446
44,19399.32,1680.61,10,7,27,7,41,16,0.96,13.0,Bad,2443.94,35.45672250177074,121,Yes,98.0477170097603,214.9109816814204,Low_spent_Small_value_payments,145.10230130881936
30,8753.205,919.43375,7,6,21,8,39,21,6.87,12.0,Bad,2355.66,24.017791182289127,146,Yes,41.7589847178486,73.86416692979256,Low_spent_Large_value_payments,246.32022335235885
41,18979.35,1712.6125,8,10,29,7,33,9,16.12,13.0,Standard,1472.35,36.616159611152405,140,Yes,95.00727385353672,153.48468504990274,Low_spent_Medium_value_payments,202.7692910965605
22,17143.76,1451.6466666666663,8,8,15,8,38,18,23.39,15.0,Bad,3266.57,33.218448465285626,31,Yes,75.58541390635192,144.6707029494562,Low_spent_Small_value_payments,214.9085498108585
22,17143.76,1451.6466666666663,8,8,15,8,43,18,23.39,15.0,Bad,3266.57,27.33419189514064,32,Yes,75.58541390635192,146.64369354794565,Low_spent_Medium_value_payments,202.9355592123692
33,60694.74000000001,4976.895,7,7,30,4,18,13,7.59,10.0,Standard,1661.55,34.26309825608985,111,Yes,179.58205793198795,174.92735673672797,Low_spent_Medium_value_payments,423.1800853312841
34,60694.74000000001,4976.895,7,7,30,4,18,14,7.59,10.0,Standard,1661.55,31.153532150499835,114,Yes,179.58205793198795,275.87515081701684,Low_spent_Small_value_payments,332.23229125099533
55,22209.0,2117.75,4,5,18,4,28,13,17.25,4.0,Standard,281.35,29.087254529945604,212,Yes,48.6860472746355,83.66611574342934,Low_spent_Small_value_payments,369.4228369819351
55,22209.0,2117.75,4,5,18,4,25,13,15.25,4.0,Standard,281.35,34.38006990809636,213,Yes,48.6860472746355,81.11707954937003,High_spent_Medium_value_payments,331.9718731759945
53,32013.46,2595.788333333333,3,5,7,3,5,13,1.15,0.0,Standard,1068.81,26.306626240807592,205,No,70.3043997284887,20.43814021085765,High_spent_Large_value_payments,408.83629339398703
53,32013.46,2595.788333333333,3,5,7,3,7,16,1.15,3.0,Standard,1068.81,38.03957502435407,207,No,70.3043997284887,43.52072142387792,High_spent_Large_value_payments,385.7537121809667
53,32013.46,2595.788333333333,3,5,7,3,9,16,1.15,3.0,Standard,1068.81,32.162865663116946,208,No,70.3043997284887,204.21532011410545,Low_spent_Small_value_payments,275.05911349073915
44,12683.275,938.9395833333332,8,3,6,1,17,18,7.73,4.0,Standard,1166.91,26.182818252698087,308,Yes,7.067810341481343,28.08177390247269,High_spent_Small_value_payments,318.74437408937933
54,44330.2,3744.183333333333,4,3,9,1,5,0,13.02,5.0,Good,1483.39,31.18455782280052,213,No,20.272734860528963,89.62919431922106,High_spent_Medium_value_payments,514.5164041535833
54,57524.56,5035.713333333333,4,7,9,2,11,12,1.59,8.0,Good,1068.65,37.19144331772408,191,No,67.02733724509622,82.64430959580636,High_spent_Medium_value_payments,603.8996864924308
55,57524.56,5035.713333333333,4,7,9,2,11,10,1.59,8.0,Good,1068.65,39.00333344022293,193,No,67.02733724509622,78.39633891905578,High_spent_Large_value_payments,598.1476571691812
55,57524.56,5035.713333333333,4,7,9,2,13,8,1.59,8.0,Good,1068.65,31.09964330847879,194,No,67.02733724509622,168.64601386197768,Low_spent_Large_value_payments,537.8979822262595
45,10427.44,629.9533333333334,9,5,21,7,50,15,11.62,12.0,Standard,1367.85,35.058924943239035,101,Yes,56.8537431427776,67.8700399131951,Low_spent_Small_value_payments,228.2715502773606
42,35350.24,3085.853333333333,4,7,20,7,15,14,14.26,11.0,Standard,543.54,25.138993578656763,66,Yes,139.69745023737505,298.2425048783217,Low_spent_Small_value_payments,160.64537821763656
42,35350.24,3085.853333333333,4,7,20,7,16,10,18.26,11.0,Standard,543.54,34.10041927146925,68,Yes,139.69745023737505,111.92121743251896,Low_spent_Large_value_payments,326.96666566343936
44,17556.41,1192.0341666666666,8,10,34,4,17,10,11.09,14.0,Standard,2178.73,30.97864414732604,156,Yes,42.1279038912681,150.4101758689535,Low_spent_Small_value_payments,216.66533690644508
38,14829.17,1033.7641666666666,4,4,12,2,9,17,7.07,7.0,Standard,300.47,31.21061379984332,191,Yes,17.934999615983862,33.638846866973275,Low_spent_Medium_value_payments,331.80257018370946
35,31820.56,2520.7133333333336,8,7,8,1,23,15,8.44,4.0,Standard,1394.06,37.19567496534005,261,Yes,17.299831962391277,76.93753030721187,High_spent_Medium_value_payments,407.8339710637303
38,14599.89,1464.6575,7,8,21,5,23,16,24.64,13.0,Bad,2660.55,30.67234140360185,102,Yes,39.08622974297613,116.45297559012224,Low_spent_Small_value_payments,280.92654466690163
15,89394.78,7710.565,8,3,6,2,13,17,11.18,9.0,Standard,1255.14,23.349114346368925,270,Yes,134.729083985664,646.8031165215136,Low_spent_Medium_value_payments,269.5242994928224
15,89394.78,7710.565,8,3,6,2,12,15,11.18,9.0,Standard,1255.14,41.88698029244864,271,Yes,134.729083985664,98.56079879847506,High_spent_Large_value_payments,777.7666172158611
42,36806.84,2827.236666666666,6,5,18,6,20,13,18.22,7.0,Standard,1933.58,35.90334484247325,153,Yes,174.89311659439807,45.12599322727825,High_spent_Medium_value_payments,312.7045568449904
38,28443.42,2314.285,7,4,9,2,21,11,7.23,4.0,Standard,1476.31,37.84996348483326,243,No,39.80748155750632,62.696090407085066,High_spent_Medium_value_payments,378.92492803540864
38,28443.42,2314.285,7,4,9,2,23,12,11.23,5.0,Standard,1476.31,28.6114961839153,246,No,39.80748155750632,205.3543706933197,Low_spent_Large_value_payments,256.2666477491739
35,40295.72,3627.976666666667,2,4,5,3,16,1,4.04,5.0,Good,457.44,30.76050323029201,182,No,77.09602411267181,386.4552574115568,Low_spent_Small_value_payments,189.24638514243816
25,10060.015,1103.3345833333333,3,9,17,6,22,12,9.29,15.0,Standard,1971.81,34.925245528372606,111,Yes,32.28432276915212,28.700832649591064,Low_spent_Medium_value_payments,329.34830291459014
25,10060.015,1103.3345833333333,3,9,17,6,19,12,9.29,15.0,Standard,1971.81,38.57720017622278,112,Yes,32.28432276915212,37.7774784658526,Low_spent_Small_value_payments,330.2716570983286
15,46271.32,4105.943333333333,3,5,7,6,8,15,17.54,5.0,Standard,640.52,24.932709364027705,170,Yes,175.42124378153375,58.22511679076767,High_spent_Large_value_payments,416.9479727610319
16,46271.32,4105.943333333333,3,5,7,6,11,15,18.54,5.0,Standard,640.52,40.89062813667904,171,Yes,175.42124378153375,106.51860878901547,High_spent_Medium_value_payments,378.65448076278415
16,46271.32,4105.943333333333,3,5,7,6,4,15,17.54,5.0,Standard,640.52,29.33287069800164,172,Yes,175.42124378153375,151.58383070799118,High_spent_Small_value_payments,343.58925884380835
54,65869.24,5702.1033333333335,1,7,10,3,1,6,5.2,2.0,Good,506.2,30.10942961581285,188,No,154.16223118522396,289.4788457818646,Low_spent_Large_value_payments,396.56925636624464
39,56483.64,4900.97,8,3,10,3,23,19,4.72,4.0,Good,213.93,29.27877011657214,231,No,87.7421933829331,227.38331942734231,Low_spent_Small_value_payments,464.9714871897247
39,56483.64,4900.97,8,3,10,3,23,16,5.72,4.0,Good,213.93,35.82655731400257,232,No,87.7421933829331,83.03765504286133,High_spent_Large_value_payments,559.3171515742056
28,8246.71,539.0720062378177,6,3,34,7,6,14,7.58,10.0,Standard,2006.97,36.89934291062567,122,Yes,57.26847414797051,27.779037129500555,High_spent_Small_value_payments,248.82889915137773
40,43981.4,3431.116666666667,3,6,7,5,15,23,13.77,10.0,Standard,534.16,24.23140292687589,61,Yes,113.8791951345197,202.861564282868,Low_spent_Large_value_payments,296.37090724927896
40,43981.4,3431.116666666667,3,6,7,5,15,20,13.77,10.0,Standard,534.16,34.97698572726713,64,Yes,113.8791951345197,340.7480492034497,Low_spent_Small_value_payments,178.48442232869732
26,34202.45,2627.2041666666664,3,4,14,4,26,13,3.39,5.0,Standard,852.87,30.27974337247129,270,Yes,85.27708284814204,348.62729397492865,Low_spent_Small_value_payments,118.81603984359592
24,17891.16,1589.551559837185,10,9,27,8,39,18,7.62,9.0,Bad,2200.96,37.73876229563204,88,Yes,76.92303388526908,139.0900419227495,Low_spent_Medium_value_payments,216.7583643547961
45,22530.97,1684.5808333333334,3,3,4,1,7,14,8.89,7.0,Good,370.35,27.01288392001091,218,No,11.381599902770322,28.02043188666137,High_spent_Large_value_payments,369.0560515439017
16,62679.87,5375.3225,8,8,17,2,34,17,3.1,9.0,Bad,2172.76,35.505277905967844,161,Yes,100.10260089398822,356.1847141003033,High_spent_Small_value_payments,341.24493500570856
16,62679.87,5375.3225,8,8,17,2,32,17,3.1,9.0,Bad,2172.76,38.9398813867416,163,Yes,100.10260089398822,117.3244173050748,High_spent_Medium_value_payments,570.1052318009371
44,43074.48,3315.5399999999995,7,5,10,4,18,10,16.31,6.0,Standard,2572.44,24.889085019535408,169,Yes,121.33525238650633,304.6541170004745,Low_spent_Medium_value_payments,185.5646306130192
23,32612.36,2670.6966666666667,5,5,12,4,6,10,8.44,0.0,Good,809.94,39.20169082142944,330,No,91.5789872673322,21.97814155933857,High_spent_Large_value_payments,393.512537839996
23,32612.36,2670.6966666666667,5,5,12,4,6,10,8.44,0.0,Good,809.94,30.17668483331477,331,No,91.5789872673322,280.62304976010813,Low_spent_Small_value_payments,184.8676296392265
40,92067.99,7455.3325,4,4,18,2,19,13,7.81,6.0,Standard,1398.94,37.61434727736896,270,Yes,152.65163749298694,574.4002324747098,Low_spent_Large_value_payments,288.4813800323034
54,17250.52,1682.543333333333,1,6,10,3,15,4,4.86,4.0,Good,1308.31,40.474758771697175,305,No,24.325882300597872,18.389093963474583,High_spent_Medium_value_payments,375.53935706926086
54,17250.52,1682.543333333333,1,6,10,3,10,5,4.86,4.0,Good,1308.31,30.927923604970086,306,No,24.325882300597872,40.71111844345392,High_spent_Medium_value_payments,353.2173325892816
28,10436.12,656.6766666666667,7,6,19,5,30,11,8.66,11.0,Standard,1335.15,35.24389726698246,92,Yes,26.233847297579597,29.02064833337264,Low_spent_Small_value_payments,300.4131710357144
35,37233.5,2822.791666666666,10,5,30,7,26,19,22.27,11.0,Bad,3410.45,26.72438056109077,20,Yes,183.9387736942269,69.92309795237625,High_spent_Medium_value_payments,278.41729502006353
35,37233.5,2822.791666666666,10,5,30,7,31,18,22.27,11.0,Bad,3410.45,32.28701349041723,21,Yes,183.9387736942269,92.2922354187712,Low_spent_Medium_value_payments,286.04815755366855
41,9615.485,607.2904166666667,7,6,32,6,10,13,17.31,12.0,Standard,2107.04,35.00417641499887,161,Yes,40.69487717136044,37.07373421326371,Low_spent_Large_value_payments,252.96043028204247
22,14233.31,1044.1091666666666,7,6,20,9,49,15,8.22,7.0,Bad,3711.72,29.57150437845581,115,Yes,77.31063980582034,16.67744792678437,High_spent_Medium_value_payments,260.42282893406195
22,14233.31,1044.1091666666666,7,6,20,9,49,17,8.22,7.0,Bad,3711.72,27.070142066565666,118,Yes,77.31063980582034,133.73862877579168,Low_spent_Small_value_payments,183.36164808505464
