Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,normalized_investment_ratio,normalized_loan_burden_index,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,population_density_factor,Default_Flag,Borrower_Tier
28,14045.15,1167.4291666666666,8,3,20,2,11,10,16.16,6,Standard,1151.22,36.41581460748192,155,Yes,19.61933384299385,109.82975990643097,Low_spent_Small_value_payments,277.29382291724187,0.082,0.016791,1.0,1.0,0.237322,1.0,1.0,1.0,0.093998,1.0,1,1,0.889116,1.08,0,Near_Prime
28,14045.15,1167.4291666666666,8,3,20,2,10,11,9.16,6,Standard,1151.22,29.64188037868865,157,Yes,19.61933384299385,87.32493850972418,Low_spent_Medium_value_payments,289.7986443139486,0.082,0.016791,1.0,1.0,0.248024,1.0,1.0,1.0,0.074737,1.0,1,1,0.908393,1.04,0,Near_Prime
35,20364.57,1626.0475,6,8,32,3,26,8,10.3,11,Standard,2500.04,29.39850972666295,99,Yes,26.168108925039405,133.37491307931916,Low_spent_Small_value_payments,293.06172799564143,0.1228,0.016083,1.0,0.825,0.180119,1.0,1.0,1.0,0.081974,1.0,1,1,0.901883,1.04,1,Prime
35,20364.57,1626.0475,6,8,32,3,23,8,8.3,11,Standard,2500.04,38.11175341721378,100,Yes,26.168108925039405,151.88505474382455,Low_spent_Large_value_payments,254.551586331136,0.1228,0.016083,1.0,0.833333,0.15645,1.0,1.0,1.0,0.09335,1.0,1,1,0.890499,0.96,0,Prime
35,14735.48,1284.9566666666667,9,10,33,5,21,26,19.56,6,Bad,3952.93,39.97440181183528,116,Yes,37.473474457512175,170.00292974697118,Low_spent_Small_value_payments,211.0192624621833,0.2682,0.029141,1.0,0.966667,0.164095,1.0,1.0,0.545455,0.1322,1.0,1,0,0.838534,1.0,1,Subprime
47,75408.44,6403.036666666668,0,1,6,3,16,5,3.57,9,Good,1487.63,26.38155107340941,226,No,102.56617772787853,467.4688259894327,Low_spent_Small_value_payments,360.2686629493555,0.0197,0.016016,1.0,1.0,0.056256,1.0,1.0,1.0,0.072996,1.0,0,2,0.910974,1.04,0,Prime
47,75408.44,6403.036666666668,0,1,6,3,11,5,3.43,9,Good,1487.63,39.522072056407104,227,No,102.56617772787853,390.34855172109167,High_spent_Small_value_payments,407.3889372176964,0.0197,0.016016,1.0,1.0,0.063614,1.0,1.0,1.0,0.060954,1.0,0,2,0.923019,0.96,0,Prime
47,75408.44,6403.036666666668,0,1,6,3,9,2,3.43,9,Good,1487.63,35.24427548020052,228,No,102.56617772787853,315.8368640453178,High_spent_Small_value_payments,481.9006248934703,0.0197,0.016016,0.5,1.0,0.07525,1.0,1.0,1.0,0.049318,1.0,0,2,0.934656,1.04,0,Prime
41,9095.29,853.9408333333334,7,5,16,6,12,23,10.58,10,Standard,2016.31,29.74815883119243,160,Yes,42.47212401654394,29.230859987043228,Low_spent_Large_value_payments,283.6910993297462,0.2217,0.049678,1.0,1.0,0.331825,1.0,1.0,1.0,0.034191,1.0,1,1,0.916033,1.0,0,Near_Prime
32,76714.08,6401.84,0,7,11,3,8,2,6.78,3,Good,1126.3,33.699722175714136,221,No,101.28372488792051,475.3248875200096,Low_spent_Medium_value_payments,343.57538759207006,0.0147,0.015819,0.5,1.0,0.05366,1.0,1.0,0.375,0.074237,1.0,0,2,0.909931,1.08,0,Prime
23,110603.94,9463.995,5,7,12,1,24,13,5.75,5,Standard,805.01,33.389808089034595,205,No,68.79160161584161,318.17456413577577,High_spent_Small_value_payments,819.4333342483826,0.0073,0.007268,1.0,1.0,0.086575,1.0,1.0,0.625,0.033616,1.0,0,1,0.959112,0.96,0,Subprime
29,28204.79,2066.3991666666666,2,6,5,2,23,9,4.64,1,Good,459.98,32.09530744320681,246,No,27.450126157616697,81.90567637444434,Low_spent_Medium_value_payments,377.28411413460566,0.0163,0.013278,1.0,1.0,0.182492,1.0,1.0,0.142857,0.039618,1.0,0,2,0.947079,1.04,1,Near_Prime
30,28204.79,2066.3991666666666,2,6,5,2,23,8,4.64,4,Good,459.98,31.211819004114627,249,No,27.450126157616697,225.93473938798783,Low_spent_Small_value_payments,243.25505112106208,0.0163,0.013278,1.0,1.0,0.117662,1.0,1.0,0.571429,0.109285,1.0,0,2,0.877379,1.0,0,Prime
44,34956.22,2827.018333333333,10,6,24,6,47,18,18.54,8,Bad,3803.71,37.25893862036007,18,Yes,95.23067108874017,152.7157807249162,Low_spent_Small_value_payments,324.75538151967703,0.1088,0.033674,1.0,0.15,0.114835,1.0,1.0,1.0,0.054001,1.0,1,0,0.912294,1.04,0,Near_Prime
44,34956.22,2827.018333333333,10,6,24,6,43,15,18.54,12,Bad,3803.71,35.461443373226864,110,Yes,95.23067108874017,96.64662916471636,High_spent_Medium_value_payments,340.8245330798768,0.1088,0.033674,1.0,0.916667,0.120517,1.0,1.0,1.0,0.034175,1.0,1,0,0.932127,1.08,0,Near_Prime
22,14957.97,986.4975,10,5,18,5,27,22,6.4,9,Bad,1765.9,27.992804083315114,200,Yes,53.28419215305007,73.42335863259022,Low_spent_Large_value_payments,241.9421992143597,0.118,0.053959,1.0,1.0,0.245005,1.0,1.0,1.0,0.074353,1.0,1,0,0.871558,1.08,0,Near_Prime
42,19188.055,1358.0045833333334,5,4,2,3,1,12,4.5,7,Good,464.09,28.9213288181226,231,No,44.602370142630434,126.50426150689977,Low_spent_Small_value_payments,254.6938266838032,0.0242,0.03282,1.0,1.0,0.187412,1.0,1.0,1.0,0.093086,1.0,0,2,0.874001,1.04,0,Near_Prime
44,15928.75,1301.3958333333333,9,9,24,4,21,22,8.26,15,Bad,2240.56,36.51684743951528,129,Yes,31.846678576235515,62.340707911302594,Low_spent_Medium_value_payments,315.9521968457952,0.1407,0.024452,1.0,1.0,0.242593,1.0,1.0,1.0,0.047866,1.0,1,0,0.927626,1.0,0,Subprime
31,106546.08,8951.84,8,3,13,1,10,11,11.21,3,Standard,206.52,36.56380291567746,171,No,86.16494276689505,164.78195091009232,High_spent_Medium_value_payments,894.2371063230127,0.0019,0.009624,1.0,1.0,0.099883,1.0,1.0,0.75,0.018406,1.0,0,1,0.971967,0.96,0,Subprime
31,106546.08,8951.84,8,3,13,1,10,11,11.21,3,Standard,206.52,31.914148716833783,173,No,86.16494276689505,373.7932033215335,Low_spent_Large_value_payments,705.2258539115717,0.0019,0.009624,1.0,1.0,0.078771,1.0,1.0,0.75,0.041751,1.0,0,1,0.948619,1.0,1,Subprime
25,18225.38,1487.781666666667,8,9,19,8,36,21,17.2,16,Bad,2652.19,35.887033481569226,130,Yes,71.8255587315648,54.4206850617696,Low_spent_Small_value_payments,312.53192287333235,0.1455,0.048245,1.0,1.0,0.209925,1.0,1.0,1.0,0.036554,1.0,1,0,0.915145,1.08,0,Near_Prime
51,89221.26,7226.105,4,4,4,4,8,2,16.939999999999998,5,Good,143.9,36.120055107416256,188,No,226.049952244644,292.82688502303364,High_spent_Small_value_payments,463.7336627323224,0.0016,0.031278,0.4,1.0,0.064166,1.0,1.0,1.0,0.040518,1.0,0,2,0.928194,1.08,0,Prime
21,24127.79,2097.649166666667,5,7,15,5,20,16,13.47,7,Standard,899.21,32.0041660919827,201,Yes,96.91964775588885,128.2863274127579,Low_spent_Large_value_payments,254.55894149802,0.0373,0.046182,1.0,1.0,0.121297,1.0,1.0,0.875,0.061128,1.0,1,1,0.892639,1.04,0,Near_Prime
21,24127.79,2097.649166666667,5,7,15,5,20,16,13.47,7,Standard,899.21,25.93432220070426,202,Yes,96.91964775588885,62.41438546105235,High_spent_Small_value_payments,310.4308834497256,0.0373,0.046182,1.0,1.0,0.147919,1.0,1.0,0.875,0.02974,1.0,1,1,0.924042,1.08,1,Near_Prime
21,24127.79,2097.649166666667,5,7,15,5,20,16,13.47,7,Standard,899.21,36.49651627854485,203,Yes,96.91964775588885,263.69874091073467,Low_spent_Small_value_payments,139.14652800004316,0.0373,0.046182,1.0,1.0,0.066303,1.0,1.0,0.875,0.125652,1.0,1,1,0.828085,1.08,1,Near_Prime
16,17471.63,1182.9691666666668,6,4,8,6,21,10,11.51,11,Standard,1050.26,29.91030596277785,180,Yes,58.90504147471576,17.14687707575115,High_spent_Medium_value_payments,292.2449981161998,0.0601,0.049752,1.0,1.0,0.246835,1.0,1.0,1.0,0.014483,1.0,1,1,0.935711,0.96,0,Prime
45,35802.82,3130.568333333333,2,4,10,3,7,8,3.1099999999999994,4,Good,665.78,33.8818372962224,161,No,82.48648430937206,195.2918405653548,High_spent_Small_value_payments,295.27850845860644,0.0186,0.02634,1.0,1.0,0.094291,1.0,1.0,0.8,0.062362,1.0,0,2,0.911269,1.04,0,Prime
45,35802.82,3130.568333333333,2,4,10,3,7,8,8.11,7,Good,665.78,34.96210175404136,163,No,82.48648430937206,75.87556892612074,High_spent_Large_value_payments,394.6947800978405,0.0186,0.02634,1.0,1.0,0.126037,1.0,1.0,1.0,0.024229,1.0,0,2,0.949414,1.04,0,Prime
48,85368.27,6889.0225,2,3,9,4,16,3,11.56,3,Good,840.94,29.349103364649785,325,No,159.80963724959412,390.4259463053209,High_spent_Small_value_payments,398.6666664450851,0.0099,0.023194,0.6,1.0,0.057861,1.0,1.0,0.75,0.056665,1.0,0,2,0.920129,1.04,0,Prime
41,80743.79999999999,6886.649999999999,4,3,11,3,18,9,2.19,5,Good,204.88,32.92339826434793,250,No,191.4871337737844,506.0619467987624,Low_spent_Medium_value_payments,271.1159194274532,0.0025,0.027802,1.0,1.0,0.039363,1.0,1.0,1.0,0.073474,1.0,0,2,0.89871,1.08,0,Prime
41,28131.62,2510.3016666666667,8,4,6,2,16,5,4.27,0,Standard,888.82,28.524727005551988,319,No,35.0066853192917,73.79114755636981,High_spent_Medium_value_payments,392.2323337910052,0.0316,0.01394,1.0,1.0,0.156187,1.0,1.0,0.0,0.029384,1.0,0,1,0.956659,1.0,0,Prime
41,28131.62,2510.3016666666667,8,4,6,2,18,8,8.27,5,Standard,888.82,25.34287143518501,320,No,35.0066853192917,72.71364462832558,High_spent_Medium_value_payments,393.3098367190494,0.0316,0.01394,1.0,1.0,0.156616,1.0,1.0,1.0,0.028955,1.0,0,1,0.957089,1.0,0,Prime
23,21677.905,1859.492083333333,1,4,11,1,10,0,0.71,5,Good,585.36,32.46622531365261,335,No,11.503369000257134,70.30878076204502,High_spent_Small_value_payments,364.1370585710312,0.027,0.006183,0.0,1.0,0.195721,1.0,1.0,1.0,0.03779,1.0,0,2,0.956003,1.08,0,Prime
23,21677.905,1859.492083333333,1,4,11,1,10,0,0.71,5,Good,585.36,34.238868122709604,336,No,11.503369000257134,243.2677004030266,Low_spent_Small_value_payments,221.1781389300496,0.027,0.006183,0.0,1.0,0.118882,1.0,1.0,1.0,0.130754,1.0,0,2,0.862989,1.04,0,Prime
37,14996.235,1439.68625,3,6,16,5,21,22,13.83,7,Standard,1100.64,27.17409560572824,143,Yes,61.64740219234954,58.45323446457098,Low_spent_Small_value_payments,313.8679883430795,0.0734,0.04279,1.0,1.0,0.21786,1.0,1.0,1.0,0.040573,1.0,1,1,0.916579,1.0,0,Near_Prime
38,14996.235,1439.68625,3,6,16,5,22,20,13.83,7,Standard,1100.64,26.316281587557693,144,Yes,61.64740219234954,177.19361415454438,Low_spent_Small_value_payments,195.12760865310608,0.0734,0.04279,1.0,1.0,0.135441,1.0,1.0,1.0,0.122993,1.0,1,1,0.834102,0.96,1,Near_Prime
51,26779.9,1986.658333333333,7,4,12,4,28,14,7.36,6,Good,680.39,34.01157793408764,336,No,56.035539800776434,67.80598187157295,Low_spent_Small_value_payments,364.824311660984,0.0254,0.028192,1.0,1.0,0.183545,1.0,1.0,1.0,0.034113,1.0,0,2,0.937663,1.08,1,Near_Prime
43,46874.85000000001,4082.237500000001,9,5,15,2,50,21,8.0,13,Bad,1913.66,32.886063917541904,182,Yes,70.54051853521419,79.54335249908074,High_spent_Medium_value_payments,508.1398789657052,0.0408,0.017276,1.0,1.0,0.124445,1.0,1.0,1.0,0.01948,1.0,1,0,0.963235,1.08,0,Subprime
28,14293.345,897.1120833333333,8,5,10,5,16,12,19.34,5,Standard,310.51,24.63483420185976,74,Yes,59.42466288057615,35.22280929699844,Low_spent_Small_value_payments,285.0637361557588,0.0217,0.066166,1.0,0.616667,0.317403,1.0,1.0,0.833333,0.039219,1.0,1,1,0.894498,1.08,1,Prime
31,88120.12,7377.343333333332,5,6,15,4,6,12,7.48,5,Standard,534.85,27.40188772816064,339,No,164.97877677347282,642.8672050553567,Low_spent_Medium_value_payments,209.88835150450367,0.0061,0.02236,1.0,1.0,0.028447,1.0,1.0,0.714286,0.087129,1.0,0,1,0.890496,0.96,0,Prime
34,71551.18,5936.598333333332,8,3,8,4,16,9,18.44,7,Standard,697.67,26.732974582882573,187,Yes,160.20003652789117,400.9582658193683,High_spent_Small_value_payments,292.5015309860739,0.0098,0.026981,1.0,1.0,0.049263,1.0,1.0,1.0,0.067529,1.0,1,1,0.905475,1.04,0,Prime
43,7427.29,694.9408333333333,9,10,29,7,46,13,20.06,17,Bad,3750.27,27.918161664527613,90,Yes,28.63835184314001,69.74109196609136,Low_spent_Medium_value_payments,251.114639524102,0.5049,0.041151,1.0,0.75,0.360828,1.0,1.0,1.0,0.100211,1.0,1,0,0.858435,1.04,0,Near_Prime
41,19338.48,1633.54,4,7,30,6,30,11,9.84,7,Standard,1692.81,31.10470429480172,200,Yes,50.40677632644247,102.7089857279326,High_spent_Small_value_payments,270.238237945625,0.0875,0.030839,1.0,1.0,0.16533,1.0,1.0,0.875,0.062837,1.0,1,1,0.906268,1.04,0,Prime
16,41498.3,3265.191666666667,3,4,19,7,29,12,10.2,5,Standard,2275.26,34.98492483559061,141,Yes,187.51864230341465,115.2343044070742,High_spent_Small_value_payments,283.76621995617785,0.0548,0.057412,1.0,1.0,0.08688,1.0,1.0,1.0,0.035281,1.0,1,1,0.907279,1.08,1,Prime
38,17610.81,1391.5675,9,9,16,9,43,28,8.45,8,Bad,1798.75,23.85303733135559,206,Yes,66.06274347543646,123.9013611731023,Low_spent_Small_value_payments,239.19264535146127,0.1021,0.04744,1.0,1.0,0.171764,1.0,1.0,0.8,0.088973,1.0,1,0,0.863489,0.96,0,Near_Prime
38,17610.81,1391.5675,8,8,16,9,43,25,8.45,13,Bad,1798.75,36.21753485530096,209,Yes,66.06274347543646,114.88092418891095,Low_spent_Small_value_payments,248.2130823356526,0.1021,0.04744,1.0,1.0,0.178241,1.0,1.0,1.0,0.082496,1.0,1,0,0.869971,1.04,0,Near_Prime
35,43285.2,3327.1,8,4,17,1,13,19,18.55,3,Standard,890.54,32.827222925288446,179,No,19.939415798997167,342.7811186978479,Low_spent_Small_value_payments,259.989465503155,0.0206,0.005991,1.0,1.0,0.078119,1.0,1.0,0.6,0.102996,1.0,0,1,0.89098,1.04,0,Subprime
26,70902.06,5898.505,4,3,5,2,6,8,4.88,7,Good,720.71,27.16946752382429,250,No,59.70966352309473,75.50065913094366,High_spent_Large_value_payments,694.6401773459618,0.0102,0.010121,1.0,1.0,0.117746,1.0,1.0,1.0,0.012798,1.0,0,2,0.977077,1.08,0,Prime
27,70902.06,5898.505,4,3,5,2,6,8,4.88,7,Good,720.71,36.78162032305376,253,No,59.70966352309473,186.8285468238224,High_spent_Medium_value_payments,593.3122896530829,0.0102,0.010121,1.0,1.0,0.10057,1.0,1.0,1.0,0.031669,1.0,0,2,0.958203,1.04,1,Prime
42,8089.415,889.1179166666667,6,10,18,7,29,14,24.45,7,Bad,2864.82,25.97054752981053,145,Yes,41.953002560364105,51.14035387597006,Low_spent_Small_value_payments,285.8184352303325,0.3541,0.047132,1.0,1.0,0.321102,1.0,1.0,0.636364,0.057453,1.0,1,0,0.895297,0.96,0,Prime
42,8089.415,889.1179166666667,6,10,18,7,24,12,24.45,8,Bad,2864.82,22.317338889693136,148,Yes,41.953002560364105,46.15978626039646,Low_spent_Medium_value_payments,280.7990028459061,0.3541,0.047132,1.0,1.0,0.315463,1.0,1.0,0.727273,0.051858,1.0,1,0,0.900899,1.04,0,Prime
29,50276.79,4410.7325,7,6,23,7,45,20,15.12,13,Standard,2629.04,35.158235153841126,173,Yes,198.73609271372848,131.7452627547811,High_spent_Small_value_payments,370.5918945314904,0.0523,0.045047,1.0,1.0,0.084001,1.0,1.0,1.0,0.029862,1.0,1,1,0.925073,0.96,1,Near_Prime
30,50276.79,4410.7325,7,6,23,7,49,23,15.12,13,Standard,2629.04,31.219054490052788,175,Yes,198.73609271372848,88.21111106928734,High_spent_Medium_value_payments,404.12604621698415,0.0523,0.045047,1.0,1.0,0.091603,1.0,1.0,1.0,0.019995,1.0,1,1,0.934943,1.0,1,Near_Prime
15,67281.84,5486.82,7,7,17,3,49,20,11.18,15,Bad,2503.1,38.36911486861167,140,Yes,109.11444590480252,297.2036567923625,Low_spent_Small_value_payments,432.36389730283486,0.0372,0.019883,1.0,1.0,0.078786,1.0,1.0,1.0,0.054157,1.0,1,0,0.925947,1.0,1,Subprime
55,16188.16,1396.013333333333,7,4,1,4,8,21,9.52,5,Standard,1029.46,24.75514714934375,247,No,41.57225987267624,48.653361191747805,High_spent_Small_value_payments,309.3757122689093,0.0636,0.029758,1.0,1.0,0.221455,1.0,1.0,1.0,0.034827,1.0,0,1,0.935369,1.08,0,Near_Prime
20,22265.03,1723.4191666666666,6,5,18,3,16,14,19.48,4,Standard,1337.06,39.62405032931604,123,Yes,35.21912051303133,223.6240971340994,Low_spent_Small_value_payments,203.498699019536,0.06,0.020424,1.0,1.0,0.11801,1.0,1.0,0.666667,0.129681,1.0,1,1,0.849808,0.96,0,Near_Prime
20,22265.03,1723.4191666666666,6,5,18,3,16,16,19.48,5,Standard,1337.06,28.25425346484036,126,Yes,35.21912051303133,212.5507128775345,Low_spent_Small_value_payments,214.57208327610087,0.06,0.020424,1.0,1.0,0.124432,1.0,1.0,0.833333,0.123259,1.0,1,1,0.856234,0.96,0,Near_Prime
51,20782.66,1886.888333333333,1,6,11,4,13,6,10.85,9,Good,1002.18,32.50746824011656,321,No,68.0777928583523,52.830309333569296,High_spent_Small_value_payments,327.78073114141176,0.0482,0.03606,1.0,1.0,0.173623,1.0,1.0,1.0,0.027984,1.0,0,2,0.935922,1.0,0,Prime
36,63839.24,5192.9366666666665,7,6,14,3,27,16,14.01,11,Standard,2695.33,34.69369015339595,170,Yes,144.70962574659617,210.8065174304517,High_spent_Medium_value_payments,413.7775234896188,0.0422,0.027861,1.0,1.0,0.079665,1.0,1.0,1.0,0.040587,1.0,1,1,0.931539,1.08,1,Subprime
27,25626.88,2306.1911095463124,8,5,20,3,19,6,15.11,4,Standard,157.69,36.82954838829503,239,Yes,145.77222754621098,214.58759873884875,Low_spent_Small_value_payments,255.27973083529432,0.0062,0.063182,1.0,1.0,0.110645,1.0,1.0,0.666667,0.093008,1.0,1,1,0.843742,1.04,0,Prime
27,25626.88,2306.1911095463124,8,5,20,3,19,8,15.11,7,Standard,157.69,32.754110577888085,240,Yes,145.77222754621098,47.78981049669417,High_spent_Large_value_payments,372.07751907744887,0.0062,0.063182,1.0,1.0,0.161269,1.0,1.0,1.0,0.020713,1.0,1,1,0.916069,1.04,0,Prime
21,19428.03,1809.0025,7,6,7,1,6,11,13.1,9,Standard,798.1,38.93208053428629,299,Yes,9.076122705270205,174.50816122111567,Low_spent_Medium_value_payments,277.31596607361416,0.0411,0.005014,1.0,1.0,0.153213,1.0,1.0,1.0,0.096413,1.0,1,1,0.898516,0.96,1,Subprime
19,38694.74,2979.561666666666,6,5,32,7,47,16,8.8,9,Bad,1647.69,35.457251981199164,186,Yes,148.0598297143696,53.7349341808246,High_spent_Medium_value_payments,346.16140277147247,0.0426,0.049675,1.0,1.0,0.11614,1.0,1.0,1.0,0.018028,1.0,1,0,0.932274,1.04,0,Prime
19,38694.74,2979.561666666666,6,5,32,7,47,18,8.8,9,Bad,1647.69,34.770522983048515,187,Yes,148.0598297143696,183.23373911678897,High_spent_Small_value_payments,226.66259783550808,0.0426,0.049675,1.0,1.0,0.076047,1.0,1.0,1.0,0.061476,1.0,1,0,0.888811,1.04,1,Near_Prime
39,17213.61,1350.4675,9,8,28,5,30,24,19.25,9,Bad,2818.55,30.076809828605647,16,Yes,70.42879204421682,120.72186110319043,Low_spent_Medium_value_payments,223.8960968525928,0.1637,0.052113,1.0,0.133333,0.165669,1.0,1.0,1.0,0.089326,1.0,1,0,0.858456,1.04,0,Subprime
40,17213.61,1350.4675,9,8,28,5,32,24,19.25,9,Bad,2818.55,29.075130175026285,18,Yes,70.42879204421682,127.1326321341327,Low_spent_Medium_value_payments,217.4853258216505,0.1637,0.052113,1.0,0.15,0.160925,1.0,1.0,1.0,0.09407,1.0,1,0,0.853709,1.0,1,Subprime
26,66919.4,5700.616666666666,6,5,13,4,22,9,13.37,5,Standard,417.94,36.195751837961005,70,Yes,208.2887508827073,37.1775625853021,High_spent_Large_value_payments,564.5953531986572,0.0062,0.036532,1.0,0.583333,0.099024,1.0,1.0,0.833333,0.006521,1.0,1,1,0.95694,1.04,1,Prime
26,66919.4,5700.616666666666,6,5,13,4,22,6,19.37,5,Standard,417.94,34.44735083962048,71,Yes,208.2887508827073,237.3592918747192,High_spent_Medium_value_payments,374.4136239092402,0.0062,0.036532,1.0,0.591667,0.065668,1.0,1.0,0.833333,0.04163,1.0,1,1,0.921825,1.0,0,Prime
19,16313.03,1123.4191666666668,8,6,12,3,7,20,9.03,6,Standard,767.42,33.96405664750648,186,Yes,35.9714924603516,39.33182076203251,High_spent_Small_value_payments,297.0386034442826,0.047,0.031991,1.0,1.0,0.264171,1.0,1.0,0.857143,0.03498,1.0,1,1,0.93297,1.04,0,Subprime
43,65523.04,5629.253333333332,7,5,7,3,13,12,8.95,11,Standard,422.57,36.35044901503365,63,Yes,154.57584252212783,52.344453050096334,High_spent_Large_value_payments,596.0050377611093,0.0064,0.027455,1.0,0.525,0.105858,1.0,1.0,1.0,0.009297,1.0,1,1,0.963242,0.96,0,Near_Prime
29,97377.87,8135.822499999998,4,3,7,1,11,1,4.65,3,Good,1223.22,37.589863223510754,242,No,70.90187325052,104.4279474461156,High_spent_Large_value_payments,878.2524293033645,0.0126,0.008714,0.5,1.0,0.107936,1.0,1.0,0.75,0.012834,1.0,0,2,0.97845,1.0,0,Prime
29,97377.87,8135.822499999998,4,3,7,1,11,2,11.65,3,Good,1223.22,31.3768000611037,243,No,70.90187325052,290.3404058502685,Low_spent_Medium_value_payments,732.3399708992114,0.0126,0.008714,1.0,1.0,0.090003,1.0,1.0,0.75,0.035682,1.0,0,2,0.955599,1.0,0,Prime
29,97377.87,8135.822499999998,4,3,7,1,15,1,4.65,3,Good,1223.22,34.685094119402926,244,No,70.90187325052,425.34000555964445,Low_spent_Large_value_payments,587.3403711898353,0.0126,0.008714,0.5,1.0,0.072183,1.0,1.0,0.75,0.052273,1.0,0,2,0.939005,1.04,0,Prime
29,31276.27,2540.355833333333,6,3,14,1,6,8,7.68,3,Standard,1275.06,31.11309133576845,246,Yes,16.327466291720913,209.8887836830079,Low_spent_Small_value_payments,317.8193333586045,0.0408,0.006425,1.0,1.0,0.125059,1.0,1.0,0.75,0.082589,1.0,1,1,0.910951,0.96,1,Near_Prime
29,31276.27,2540.355833333333,6,3,14,1,6,7,7.68,3,Standard,1275.06,38.780697047339046,247,Yes,16.327466291720913,57.218574546693496,High_spent_Medium_value_payments,430.4895424949189,0.0408,0.006425,1.0,1.0,0.169394,1.0,1.0,0.75,0.022515,1.0,1,1,0.971049,1.0,1,Near_Prime
30,28274.17,2087.1808333333333,0,7,1,1,30,6,13.77,7,Good,1486.2,30.4712631244562,309,No,12.211342826598983,106.63306812151824,Low_spent_Small_value_payments,379.87367238521614,0.0526,0.005848,1.0,1.0,0.181916,1.0,1.0,0.875,0.051065,1.0,0,2,0.94306,1.0,1,Near_Prime
56,66674.38,5356.198333333334,4,3,17,2,25,10,11.02,2,Standard,577.97,40.31864650818451,202,No,102.31355026510492,78.03168396947598,High_spent_Medium_value_payments,605.2745990987526,0.0087,0.019098,1.0,1.0,0.112983,1.0,1.0,0.5,0.014566,1.0,0,1,0.96633,1.0,1,Near_Prime
50,126344.72,10643.726666666667,3,4,1,1,5,7,8.08,1,Good,1198.35,36.046312882812174,309,No,95.46787700452757,127.52915612635084,High_spent_Large_value_payments,1081.3756335357884,0.0095,0.008969,1.0,1.0,0.101588,1.0,1.0,0.2,0.011981,1.0,0,2,0.979049,1.0,1,Near_Prime
29,63572.76,5566.730000000001,3,3,7,1,28,16,7.77,4,Standard,401.58,36.31547579610701,192,No,37.59040175942533,629.9979486385488,Low_spent_Small_value_payments,179.0846496020259,0.0063,0.006751,1.0,1.0,0.032165,1.0,1.0,1.0,0.113152,1.0,0,1,0.880075,1.0,1,Subprime
29,63572.76,5566.730000000001,3,3,7,1,29,14,7.77,8,Standard,401.58,28.05925796501369,193,No,37.59040175942533,420.1737575460932,Low_spent_Large_value_payments,368.9088406944815,0.0063,0.006751,1.0,1.0,0.066258,1.0,1.0,1.0,0.075466,1.0,0,1,0.917768,0.96,1,Subprime
22,41922.4,3564.5333333333333,8,6,19,7,3,15,12.75,16,Standard,2590.98,28.3852797664022,179,Yes,197.195617922328,67.88876677389489,High_spent_Large_value_payments,331.36894863711046,0.0618,0.055306,1.0,1.0,0.092937,1.0,1.0,1.0,0.01904,1.0,1,1,0.925633,1.08,0,Prime
39,21039.26,1628.2716666666663,5,4,19,2,24,8,7.210000000000001,6,Standard,1401.54,38.88531262479512,212,Yes,20.21434136998039,58.66562234726044,Low_spent_Large_value_payments,353.9472029494258,0.0666,0.012407,1.0,1.0,0.217243,1.0,1.0,1.0,0.036007,1.0,1,1,0.951556,1.08,0,Near_Prime
24,19924.14,1911.345,10,7,33,9,17,22,27.14,9,Bad,4980.31,24.96567206925909,10,Yes,118.7258469442112,213.1229902891845,Low_spent_Small_value_payments,149.2856627666043,0.25,0.062084,1.0,0.083333,0.078064,1.0,1.0,1.0,0.111446,1.0,1,0,0.826379,1.0,1,Near_Prime
24,19924.14,1911.345,10,7,33,9,17,23,13.14,9,Bad,4980.31,27.48495514927064,11,Yes,118.7258469442112,104.10089482401077,High_spent_Small_value_payments,228.307758231778,0.25,0.062084,1.0,0.091667,0.119386,1.0,1.0,1.0,0.054436,1.0,1,0,0.883419,0.96,0,Near_Prime
