Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,Default_Flag,Borrower_Tier,Repayment_Stress,Credit_Exposure
14283.665,944.3054166666668,6,4,9,4,24,9,7.6,3,Standard,1225.88,36.40273620025119,233,No,33.68791294124324,Low_spent_Large_value_payments,306.76135464073536,0.0858,0.035637,1.0,1.0,0.32451,1.0,1.0,0.6,0,1,0.93893,0,Prime,0.035637,145.61094480100476
14697.78,1369.815,8,4,19,4,19,19,18.04,11,Standard,2172.22,31.358852372251267,143,Yes,27.27325927292261,Low_spent_Large_value_payments,297.6705134093902,0.1478,0.019896,1.0,1.0,0.217149,1.0,1.0,1.0,1,1,0.9202,1,Near_Prime,0.019896,125.43540948900508
8944.07,781.3391666666665,6,10,22,7,28,22,24.11,7,Bad,4405.04,30.310025481440924,115,Yes,43.78268756585749,Low_spent_Small_value_payments,276.60482296260125,0.4925,0.055964,1.0,0.958333,0.353561,1.0,1.0,0.636364,1,0,0.882856,1,Near_Prime,0.055964,303.10025481440925
8944.07,781.3391666666665,6,10,22,7,30,22,21.11,7,Bad,4405.04,35.40881186469104,116,Yes,43.78268756585749,Low_spent_Small_value_payments,249.20416858343845,0.4925,0.055964,1.0,0.966667,0.318537,1.0,1.0,0.636364,1,0,0.847787,0,Near_Prime,0.055964,354.0881186469104
42578.46,3811.205,10,7,34,5,28,18,22.22,8,Bad,3538.34,32.955496339075644,11,Yes,109.6763551123125,Low_spent_Medium_value_payments,381.772003262023,0.0831,0.02877,1.0,0.091667,0.100145,1.0,1.0,1.0,1,0,0.926703,0,Near_Prime,0.02877,230.68847437352952
42578.46,3811.205,10,7,34,5,35,16,22.22,8,Bad,3538.34,39.31529664338232,12,Yes,109.6763551123125,High_spent_Medium_value_payments,476.6730625188456,0.0831,0.02877,1.0,0.1,0.125039,1.0,1.0,1.0,1,0,0.959475,0,Near_Prime,0.02877,275.2070765036762
42578.46,3811.205,10,7,34,5,31,17,22.22,8,Bad,3538.34,33.393929873770624,14,Yes,109.6763551123125,High_spent_Large_value_payments,443.5199429233936,0.0831,0.02877,1.0,0.116667,0.116342,1.0,1.0,1.0,1,0,0.9534,0,Near_Prime,0.02877,233.7575091163944
10620.46,759.6470822047528,6,5,11,1,20,19,6.359999999999999,1,Standard,1014.29,35.66258795994329,246,No,49.76691225102248,High_spent_Small_value_payments,304.87240316804906,0.0955,0.065427,1.0,1.0,0.400807,1.0,1.0,0.166667,0,1,0.897686,1,Subprime,0.065427,178.31293979971645
10620.46,759.6470822047528,6,5,11,1,25,14,3.36,1,Standard,1014.29,26.58441265315036,248,No,49.76691225102248,Low_spent_Small_value_payments,327.1078166703368,0.0955,0.065427,1.0,1.0,0.430039,1.0,1.0,0.166667,0,1,0.887464,1,Subprime,0.065427,132.9220632657518
54219.54,4251.295,9,5,19,2,44,19,1.11,12,Bad,2040.33,32.89643014640281,78,Yes,54.15780393920905,High_spent_Large_value_payments,581.1439423961716,0.0376,0.012736,1.0,0.65,0.136666,1.0,1.0,1.0,1,0,0.980245,0,Subprime,0.012736,164.48215073201402
20647.0,1714.583333333333,5,4,4,4,24,9,9.25,1,Good,1370.19,25.79607878782001,326,No,65.57040509535044,Low_spent_Small_value_payments,243.9494125484329,0.0664,0.03822,1.0,1.0,0.142196,1.0,1.0,0.2,0,2,0.873142,1,Prime,0.03822,103.18431515128005
133581.15000000002,11103.762500000004,0,6,11,3,9,8,4.91,3,Good,450.79,42.15135435802564,250,No,225.40893624186657,Low_spent_Large_value_payments,861.5199761619209,0.0034,0.020298,1.0,1.0,0.077581,1.0,1.0,0.428571,0,2,0.953272,1,Prime,0.020298,252.90812614815383
13251.57,1220.2975,7,7,6,2,24,21,11.3,6,Standard,298.58,31.16808964852531,301,No,12.553890767591652,Low_spent_Small_value_payments,356.74024494102235,0.0225,0.010279,1.0,1.0,0.292099,1.0,1.0,0.75,0,1,0.954692,1,Subprime,0.010279,218.1766275396772
13251.57,1220.2975,7,7,6,2,24,16,11.3,6,Standard,298.58,28.10884960378982,302,No,12.553890767591652,Low_spent_Medium_value_payments,282.74916773002207,0.0225,0.010279,1.0,1.0,0.231515,1.0,1.0,0.75,0,1,0.902253,0,Subprime,0.010279,196.76194722652875
8083.14,922.595,4,7,15,7,23,7,17.2,8,Standard,1964.82,38.28523069416076,182,Yes,29.61662986115089,Low_spent_Large_value_payments,302.78028055847204,0.243,0.032067,0.875,1.0,0.327828,1.0,1.0,1.0,1,1,0.935531,1,Prime,0.0280586249999999,267.9966148591253
8083.14,922.595,4,7,15,7,19,8,13.2,8,Standard,1964.82,38.98091946859538,183,Yes,29.61662986115089,Low_spent_Small_value_payments,320.55042329463333,0.243,0.032067,1.0,1.0,0.347068,1.0,1.0,1.0,1,1,0.933114,1,Prime,0.032067,272.86643628016765
8083.14,922.595,4,7,15,7,18,8,13.2,8,Standard,1964.82,36.43206276391482,184,Yes,29.61662986115089,Low_spent_Small_value_payments,260.7592370758803,0.243,0.032067,1.0,1.0,0.282331,1.0,1.0,1.0,1,1,0.868306,0,Prime,0.032067,255.02443934740376
109182.72,9055.56,1,4,1,1,7,5,2.03,2,Good,623.35,37.87389390055429,317,No,46.424706890820296,High_spent_Large_value_payments,960.3425957771092,0.0057,0.005126,1.0,1.0,0.106038,1.0,1.0,0.4,0,2,0.979547,0,Prime,0.005126,151.49557560221717
109182.72,9055.56,1,4,1,1,7,5,2.03,2,Good,623.35,31.941888293338536,318,No,46.424706890820296,High_spent_Medium_value_payments,798.9964487773642,0.0057,0.005126,1.0,1.0,0.088223,1.0,1.0,0.4,0,2,0.960625,0,Prime,0.005126,127.76755317335414
105450.66,9015.555,7,7,13,4,9,16,19.95,5,Standard,328.42,41.23789844423956,271,Yes,187.4137105202988,High_spent_Large_value_payments,766.662969059971,0.0031,0.020786,1.0,1.0,0.085028,1.0,1.0,0.625,1,1,0.958417,0,Near_Prime,0.020786,288.6652891096769
105450.66,9015.555,7,7,13,4,9,16,19.95,5,Standard,328.42,38.08506228795379,273,Yes,187.4137105202988,Low_spent_Medium_value_payments,569.4646004303116,0.0031,0.020786,1.0,1.0,0.063158,1.0,1.0,0.625,1,1,0.932107,0,Near_Prime,0.020786,266.5954360156765
32344.64,2657.3866666666668,6,7,20,6,32,23,29.74,6,Bad,2681.27,28.09445495044449,142,Yes,154.42644979728755,Low_spent_Small_value_payments,277.8391107054072,0.0829,0.05809,1.0,1.0,0.104514,1.0,1.0,0.75,1,0,0.895424,0,Near_Prime,0.05809,196.66118465311143
15754.53,1472.8775,9,9,22,7,27,16,16.21,14,Standard,1378.73,24.753129558136283,140,Yes,50.60352426936799,Low_spent_Small_value_payments,225.200085038142,0.0875,0.034334,1.0,1.0,0.152794,1.0,1.0,1.0,1,1,0.856005,1,Prime,0.034334,222.77816602322656
62155.02,4965.585,8,4,16,2,6,5,19.31,12,Standard,1162.48,39.419944379805045,116,Yes,72.02428561341436,High_spent_Large_value_payments,629.2343917198647,0.0187,0.014502,1.0,0.966667,0.126694,1.0,1.0,1.0,1,1,0.978386,0,Prime,0.014502,157.67977751922018
62155.02,4965.585,8,4,16,2,6,5,20.31,12,Standard,1162.48,24.593119684581524,119,Yes,72.02428561341436,Low_spent_Large_value_payments,297.0689753235978,0.0187,0.014502,1.0,0.991667,0.059814,1.0,1.0,1.0,1,1,0.905451,0,Prime,0.014502,98.3724787383261
7518.15,506.0465455605354,10,9,32,6,44,19,27.61,13,Bad,3651.34,24.10017859318157,94,Yes,88.2504797789924,Low_spent_Small_value_payments,298.5945755788931,0.4856,0.174048,1.0,0.783333,0.58889,1.0,1.0,1.0,1,0,0.783374,1,Near_Prime,0.174048,216.9016073386341
8308.235,654.3529166666667,6,9,20,9,15,20,8.7,15,Bad,3530.46,30.881669446120554,43,Yes,36.07374348263939,Low_spent_Medium_value_payments,262.23978906147187,0.4249,0.055045,1.0,0.358333,0.40015,1.0,1.0,1.0,1,0,0.872858,0,Near_Prime,0.055045,277.935025015085
8308.235,654.3529166666667,6,9,20,9,11,20,8.7,15,Bad,3530.46,27.767190321814866,45,Yes,36.07374348263939,Low_spent_Medium_value_payments,272.6507123372487,0.4249,0.055045,1.0,0.375,0.416036,1.0,1.0,1.0,1,0,0.888769,1,Near_Prime,0.055045,249.9047128963338
28742.57,2559.214166666666,8,6,6,3,24,20,9.63,6,Standard,666.08,31.32785049510788,277,No,47.96401314381475,Low_spent_Small_value_payments,304.63037796946185,0.0232,0.018734,1.0,1.0,0.118986,1.0,1.0,0.857143,0,1,0.905717,0,Subprime,0.018734,187.9671029706473
28742.57,2559.214166666666,8,6,6,3,28,17,9.63,6,Standard,666.08,40.859196216423314,278,No,47.96401314381475,Low_spent_Small_value_payments,237.3240578602949,0.0232,0.018734,1.0,1.0,0.092697,1.0,1.0,0.857143,0,1,0.879417,1,Subprime,0.018734,245.15517729853988
75982.74,6045.895,8,6,8,2,17,8,8.4,1,Standard,1015.84,40.19749371467961,213,Yes,88.68458199848726,High_spent_Large_value_payments,695.3840371370495,0.0134,0.014666,1.0,1.0,0.114999,1.0,1.0,0.142857,1,1,0.975321,0,Prime,0.014666,241.18496228807768
75982.74,6045.895,8,6,8,2,17,9,8.4,1,Standard,1015.84,35.511094133080704,214,Yes,88.68458199848726,High_spent_Small_value_payments,374.88150664235,0.0134,0.014666,1.0,1.0,0.061996,1.0,1.0,0.142857,1,1,0.919002,0,Near_Prime,0.014666,213.06656479848425
16114.245,1244.85375,4,1,10,3,11,11,11.92,7,Good,495.74,37.63727222286004,266,No,37.44585940518914,Low_spent_Small_value_payments,286.28155230601965,0.0308,0.030056,1.0,1.0,0.229787,1.0,1.0,1.0,0,2,0.897013,0,Near_Prime,0.030056,37.63727222286004
16114.245,1244.85375,4,1,10,3,6,12,11.92,7,Good,495.74,29.84716105191326,267,No,37.44585940518914,High_spent_Medium_value_payments,314.0632159732488,0.0308,0.030056,1.0,1.0,0.252087,1.0,1.0,1.0,0,2,0.951462,0,Near_Prime,0.030056,29.84716105191326
16114.245,1244.85375,4,1,10,3,11,12,11.92,7,Good,495.74,25.63121990668173,269,No,37.44585940518914,High_spent_Medium_value_payments,288.8271667873384,0.0308,0.030056,1.0,1.0,0.231831,1.0,1.0,1.0,0,2,0.93119,1,Near_Prime,0.030056,25.63121990668173
22648.88,1599.406666666667,6,6,10,2,18,8,7.75,4,Standard,1414.75,39.862359382684936,197,No,28.93580922964696,Low_spent_Medium_value_payments,309.600251794293,0.0625,0.01808,1.0,1.0,0.193451,1.0,1.0,0.571429,0,1,0.918507,0,Prime,0.01808,239.17415629610963
30628.83,2326.4025,4,5,20,2,30,9,7.85,9,Standard,181.03,31.109848404774688,127,Yes,45.32847461635155,Low_spent_Medium_value_payments,322.4291793345721,0.0059,0.019476,1.0,1.0,0.138536,1.0,1.0,1.0,1,1,0.918238,0,Near_Prime,0.019476,155.54924202387343
55163.81999999999,4869.985,9,9,28,6,44,22,9.72,10,Bad,4085.14,36.36595051531841,91,Yes,187.5051053987661,Low_spent_Small_value_payments,104.97513705309365,0.0741,0.038494,1.0,0.758333,0.021551,1.0,1.0,1.0,1,0,0.862007,0,Near_Prime,0.038494,327.29355463786567
55163.81999999999,4869.985,9,9,28,6,44,23,16.72,10,Bad,4085.14,27.3485456456603,93,Yes,187.5051053987661,Low_spent_Small_value_payments,136.34308736598234,0.0741,0.038494,1.0,0.775,0.027991,1.0,1.0,1.0,1,0,0.868448,0,Near_Prime,0.038494,246.1369108109427
30228.82,2406.068333333333,7,7,18,8,50,16,5.51,10,Bad,1430.8,37.65983664019407,133,Yes,131.5607132374166,Low_spent_Medium_value_payments,157.3443415955667,0.0473,0.054656,1.0,1.0,0.065368,1.0,1.0,1.0,1,0,0.849022,1,Prime,0.054656,263.61885648135853
30228.82,2406.068333333333,7,7,18,8,50,16,5.51,10,Bad,1430.8,25.0678007272524,135,Yes,131.5607132374166,High_spent_Large_value_payments,307.31245054154203,0.0473,0.054656,1.0,1.0,0.127671,1.0,1.0,1.0,1,0,0.927976,1,Prime,0.054656,175.4746050907668
30228.82,2406.068333333333,7,7,18,8,50,16,5.51,11,Bad,1430.8,37.64574775132808,136,Yes,131.5607132374166,High_spent_Small_value_payments,273.69322733678007,0.0473,0.054656,1.0,1.0,0.113704,1.0,1.0,1.0,1,0,0.905691,0,Prime,0.054656,263.52023425929656
17984.35,1574.6958333333332,8,5,33,6,43,19,25.97,6,Bad,4344.0,23.47597681616674,54,Yes,76.86048910832159,Low_spent_Small_value_payments,185.10735359554863,0.2415,0.048779,1.0,0.45,0.117477,1.0,1.0,1.0,1,0,0.833389,0,Near_Prime,0.048779,117.37988408083368
17984.35,1574.6958333333332,8,5,33,6,43,19,18.97,7,Bad,4344.0,36.410693590330965,56,Yes,76.86048910832159,High_spent_Small_value_payments,308.48536116548945,0.2415,0.048779,1.0,0.466667,0.195777,1.0,1.0,1.0,1,0,0.93079,1,Near_Prime,0.048779,182.0534679516548
17984.35,1574.6958333333332,8,5,33,6,43,18,25.97,7,Bad,4344.0,37.64451642593673,57,Yes,76.86048910832159,Low_spent_Small_value_payments,292.737343604432,0.2415,0.048779,1.0,0.475,0.185783,1.0,1.0,1.0,1,0,0.901738,0,Near_Prime,0.048779,188.22258212968364
9844.05,910.3375,5,6,18,3,18,16,5.1,13,Standard,1679.05,34.54325717165846,91,Yes,23.26682118745245,Low_spent_Medium_value_payments,312.5611311788265,0.1705,0.02553,1.0,0.758333,0.34297,1.0,1.0,1.0,1,1,0.935768,0,Subprime,0.02553,207.25954302995075
9844.05,910.3375,5,6,18,3,18,14,8.1,13,Standard,1679.05,28.70665289641198,92,Yes,23.26682118745245,Low_spent_Small_value_payments,325.4838185061832,0.1705,0.02553,1.0,0.766667,0.35715,1.0,1.0,1.0,1,1,0.938979,0,Near_Prime,0.02553,172.2399173784719
11336.835,992.73625,4,6,14,6,30,19,18.44,7,Standard,177.98,24.28557146107301,150,Yes,35.56273086250209,High_spent_Small_value_payments,301.43562827635134,0.0157,0.035787,1.0,1.0,0.303336,1.0,1.0,1.0,1,1,0.941739,0,Near_Prime,0.035787,145.71342876643806
31846.76,2703.8966666666665,2,4,7,2,8,6,11.95,4,Good,881.26,25.4989389155832,161,No,27.40788720370346,Low_spent_Large_value_payments,275.79110547755226,0.0277,0.010133,1.0,1.0,0.10196,1.0,1.0,0.8,0,2,0.902142,1,Prime,0.010133,101.9957556623328
70328.66,5682.721666666667,0,1,8,4,1,10,3.06,7,Good,1032.76,26.352629732766413,256,No,223.7227251368716,High_spent_Large_value_payments,541.9576293289723,0.0147,0.039362,1.0,1.0,0.095353,1.0,1.0,1.0,0,2,0.953136,0,Prime,0.039362,26.352629732766413
29491.38,2525.615,7,9,21,7,21,11,25.22,14,Standard,1593.63,25.21246949503152,146,Yes,96.29849553456243,High_spent_Small_value_payments,309.02338318260763,0.054,0.038114,1.0,1.0,0.122307,1.0,1.0,1.0,1,1,0.91941,0,Prime,0.038114,226.91222545528368
29491.38,2494.264450281049,7,9,21,7,21,13,19.22,14,Standard,1593.63,29.45626744856764,147,Yes,127.64904525351324,High_spent_Small_value_payments,261.3286416475289,0.054,0.051157,1.0,1.0,0.10473,1.0,1.0,1.0,1,1,0.886707,1,Prime,0.051157,265.10640703710874
7171.26,807.605,6,9,22,2,26,23,12.81,11,Bad,2603.15,26.57750970184314,173,Yes,7.303131514583107,Low_spent_Medium_value_payments,299.8888860126063,0.3629,0.009032,1.0,1.0,0.370872,1.0,1.0,1.0,1,0,0.924627,1,Subprime,0.009032,239.19758731658828
40127.74,3095.978333333333,9,5,16,7,32,15,11.52,9,Standard,2580.92,34.10403971044542,139,Yes,226.69978733773567,Low_spent_Small_value_payments,152.386101733083,0.0643,0.0732,1.0,1.0,0.049205,1.0,1.0,1.0,1,1,0.855551,0,Prime,0.0732,170.5201985522271
61451.04,4939.92,6,5,11,5,15,20,16.05,10,Standard,84.55,32.394179083002165,150,Yes,143.61748714152918,Low_spent_Medium_value_payments,155.76575912100196,0.0014,0.029067,1.0,1.0,0.031526,1.0,1.0,1.0,1,1,0.874851,1,Near_Prime,0.029067,161.97089541501083
67255.6,5745.633333333334,4,6,4,4,3,10,2.64,6,Good,122.5,32.029750504018565,230,No,133.77091158396078,High_spent_Medium_value_payments,501.5985874456744,0.0018,0.023278,1.0,1.0,0.087286,1.0,1.0,0.857143,0,2,0.94379,1,Prime,0.023278,192.1785030241114
35239.54,2807.6283333333336,9,6,16,9,30,23,20.75,12,Bad,3210.75,39.93418614314954,106,Yes,199.7127749242113,Low_spent_Large_value_payments,143.53151880785313,0.0911,0.071107,1.0,0.883333,0.051104,1.0,1.0,1.0,1,0,0.854955,1,Near_Prime,0.071107,239.60511685889725
35239.54,2807.6283333333336,9,6,16,9,30,23,20.75,12,Bad,3210.75,28.723104247372,108,Yes,199.7127749242113,Low_spent_Large_value_payments,104.62182818624224,0.0911,0.071107,1.0,0.9,0.03725,1.0,1.0,1.0,1,0,0.841097,1,Near_Prime,0.071107,172.338625484232
26498.2,2305.183333333333,7,3,14,4,26,20,10.93,5,Standard,16.45,33.304011945705035,296,No,47.86723595189413,Low_spent_Small_value_payments,208.0661240832977,0.0006,0.020756,1.0,1.0,0.090221,1.0,1.0,1.0,0,1,0.864457,0,Near_Prime,0.020756,99.9120358371151
26498.2,2305.183333333333,7,3,14,4,26,20,11.93,5,Standard,16.45,36.62225106260674,298,No,47.86723595189413,Low_spent_Medium_value_payments,256.68914289216946,0.0006,0.020756,1.0,1.0,0.111305,1.0,1.0,1.0,0,1,0.889888,1,Near_Prime,0.020756,109.86675318782022
112331.04,9247.92,4,4,8,1,6,13,11.82,1,Good,1311.0,34.34734058768713,302,No,89.81788199720677,High_spent_Large_value_payments,963.0443978143816,0.0117,0.009711,1.0,1.0,0.104125,1.0,1.0,0.2,0,2,0.978185,0,Subprime,0.009711,137.3893623507485
60584.76,5124.730000000001,8,5,24,5,38,16,15.52,12,Standard,2428.62,33.61829594545541,99,Yes,189.14700999866704,High_spent_Small_value_payments,239.3769895530136,0.0401,0.036901,1.0,0.825,0.046701,1.0,1.0,1.0,1,1,0.895976,1,Near_Prime,0.036901,168.09147972727703
13672.2,1190.35,7,5,13,1,29,19,12.12,8,Standard,1419.68,23.6400895144509,335,Yes,10.26020003642152,Low_spent_Small_value_payments,335.9855599452597,0.1038,0.008612,1.0,1.0,0.282021,1.0,1.0,1.0,1,1,0.938632,0,Subprime,0.008612,118.20044757225448
13672.2,1190.35,7,5,13,1,28,19,12.12,8,Standard,1419.68,38.08327390352953,336,Yes,10.26020003642152,Low_spent_Medium_value_payments,311.2053745484977,0.1038,0.008612,1.0,1.0,0.261221,1.0,1.0,1.0,1,1,0.926215,0,Subprime,0.008612,190.41636951764764
13672.2,1190.35,7,5,13,1,31,19,12.12,8,Standard,1419.68,38.85504562148896,337,Yes,10.26020003642152,Low_spent_Small_value_payments,324.6546423467726,0.1038,0.008612,1.0,1.0,0.27251,1.0,1.0,1.0,1,1,0.929113,1,Subprime,0.008612,194.2752281074448
11038.375,776.8645833333335,7,6,10,1,19,12,3.94,2,Standard,432.06,31.43028884684768,220,No,4.713183571733377,Low_spent_Large_value_payments,281.52522990093865,0.0391,0.006059,1.0,1.0,0.361921,1.0,1.0,0.285714,0,1,0.914836,0,Subprime,0.006059,188.5817330810861
11038.375,776.8645833333335,7,6,10,1,19,12,3.06,2,Standard,432.06,28.39171858108088,222,No,4.713183571733377,High_spent_Large_value_payments,301.4113643391196,0.0391,0.006059,1.0,1.0,0.387486,1.0,1.0,0.285714,0,1,0.97905,1,Subprime,0.006059,170.35031148648528
77597.7,6619.474999999999,4,5,3,4,6,7,6.03,7,Good,404.69,39.86548810188079,314,No,225.2782316362528,High_spent_Small_value_payments,452.73412412887785,0.0052,0.034028,1.0,1.0,0.068384,1.0,1.0,1.0,0,2,0.929116,0,Prime,0.034028,199.327440509404
113402.79,9707.2325,3,7,2,2,12,6,6.94,4,Good,171.78,43.12488076333757,291,No,156.67444091707222,Low_spent_Small_value_payments,670.3052238617478,0.0015,0.016138,1.0,1.0,0.069045,1.0,1.0,0.5,0,2,0.939178,0,Prime,0.016138,301.874165343363
79783.6,6426.633333333334,5,4,15,3,25,9,15.6,10,Standard,225.23,32.195929638678514,317,Yes,131.65952606646786,High_spent_Medium_value_payments,607.6262191749497,0.0028,0.020483,1.0,1.0,0.094533,1.0,1.0,1.0,1,1,0.955648,0,Prime,0.020483,128.78371855471406
79783.6,6426.633333333334,5,4,15,3,29,6,15.6,10,Standard,225.23,37.23284380645803,318,Yes,131.65952606646786,Low_spent_Large_value_payments,434.14870584657166,0.0028,0.020483,1.0,1.0,0.067544,1.0,1.0,1.0,1,1,0.925542,0,Prime,0.020483,148.9313752258321
61238.32,5006.193333333334,10,10,30,2,17,19,0.7400000000000002,11,Bad,1910.97,36.15305769669202,154,Yes,52.3618894736481,High_spent_Large_value_payments,570.6354635089806,0.0312,0.010457,1.0,1.0,0.113963,1.0,1.0,1.0,1,0,0.966045,0,Subprime,0.010457,361.5305769669202
73057.16,5998.096666666667,4,6,32,2,24,14,10.0,14,Standard,2569.09,37.82864870260724,101,Yes,91.35418752200825,Low_spent_Medium_value_payments,549.3346505238294,0.0352,0.015228,1.0,0.841667,0.09157,1.0,1.0,1.0,1,1,0.944903,1,Subprime,0.015228,226.97189221564344
134035.08,11102.589999999998,0,5,10,2,6,4,10.32,8,Good,767.91,44.58441073385049,253,No,143.48373199958996,High_spent_Medium_value_payments,1001.3237274058416,0.0057,0.012922,1.0,1.0,0.09018,1.0,1.0,1.0,0,2,0.967671,1,Prime,0.012922,222.92205366925245
38011.72,3127.643333333333,7,6,8,4,29,11,21.04,10,Standard,1477.54,27.823588592989,74,Yes,95.23128454018668,Low_spent_Small_value_payments,326.522837389794,0.0389,0.030439,1.0,0.616667,0.104366,1.0,1.0,1.0,1,1,0.911677,1,Near_Prime,0.030439,166.941531557934
38011.72,3127.643333333333,7,6,8,4,29,14,19.04,10,Standard,1477.54,33.947351453902684,75,Yes,95.23128454018668,High_spent_Medium_value_payments,425.10874154359567,0.0389,0.030439,1.0,0.625,0.135876,1.0,1.0,1.0,1,1,0.955987,0,Near_Prime,0.030439,203.6841087234161
38011.72,3127.643333333333,7,6,8,4,29,14,19.04,10,Standard,1477.54,34.62397770005741,76,Yes,95.23128454018668,Low_spent_Small_value_payments,146.8812903437923,0.0389,0.030439,1.0,0.633333,0.046947,1.0,1.0,1.0,1,1,0.854241,1,Near_Prime,0.030439,207.74386620034448
80966.81999999999,6680.235,8,4,12,4,17,11,2.02,6,Standard,340.06,35.08109887891324,172,No,207.0684257830546,Low_spent_Small_value_payments,144.1895997713041,0.0042,0.030993,1.0,1.0,0.021581,1.0,1.0,1.0,0,1,0.878173,0,Prime,0.030993,140.32439551565295
80966.81999999999,6680.235,8,4,12,4,17,10,4.98,6,Standard,340.06,22.323669477509817,173,No,207.0684257830546,Low_spent_Small_value_payments,239.01389468800045,0.0042,0.030993,1.0,1.0,0.035774,1.0,1.0,1.0,0,1,0.892368,0,Prime,0.030993,89.29467791003927
80966.81999999999,6680.235,8,4,12,4,17,10,2.02,6,Standard,340.06,37.491082602414224,174,No,207.0684257830546,High_spent_Large_value_payments,631.8840423548182,0.0042,0.030993,1.0,1.0,0.094576,1.0,1.0,1.0,0,1,0.958663,0,Prime,0.030993,149.9643304096569
129417.27,10857.7725,0,7,10,2,1,0,0.89,2,Good,788.87,35.847360900860146,245,No,112.95883607100563,High_spent_Large_value_payments,1060.982954390195,0.0061,0.010403,0.0,1.0,0.097707,1.0,1.0,0.25,0,2,0.975612,0,Prime,0.0,250.93152630602103
129417.27,10857.7725,0,7,10,2,1,0,0.89,2,Good,788.87,37.086230848566615,247,No,112.95883607100563,High_spent_Medium_value_payments,976.0898324399692,0.0061,0.010403,0.0,1.0,0.08989,1.0,1.0,0.25,0,2,0.966873,0,Prime,0.0,259.6036159399663
32810.76,2984.23,6,10,18,9,30,16,19.08,7,Bad,4229.13,30.878828601485004,44,Yes,196.7778976441964,High_spent_Large_value_payments,289.59527183596924,0.1289,0.065917,1.0,0.366667,0.097009,1.0,1.0,0.636364,1,0,0.916619,0,Prime,0.065917,308.78828601485003
42940.26,3828.355,3,7,2,1,17,9,6.84,3,Good,90.74,37.55990351985277,187,No,34.679267029506825,High_spent_Medium_value_payments,447.8174649289662,0.0021,0.009056,1.0,1.0,0.116943,1.0,1.0,0.375,0,2,0.951672,0,Subprime,0.009056,262.9193246389694
95031.84,7938.32,3,7,17,4,7,13,11.0,3,Standard,573.91,38.65207875517151,213,Yes,167.45998847929977,High_spent_Medium_value_payments,738.4914544882778,0.006,0.021092,1.0,1.0,0.093017,1.0,1.0,0.375,1,1,0.961536,1,Prime,0.021092,270.5645512862006
95031.84,7938.32,3,7,17,4,7,15,11.0,3,Standard,573.91,33.48376672374042,214,Yes,167.45998847929977,Low_spent_Large_value_payments,354.5898886209505,0.006,0.021092,1.0,1.0,0.044663,1.0,1.0,0.375,1,1,0.910656,0,Near_Prime,0.021092,234.38636706618297
